wikipedia,imdb
24233189,tt0032361
22863237,tt0378009
17527819,tt0049102
5055292,tt0078915
34952888,tt1959386
29803208,tt0050527
7986184,tt0435653
19958848,tt0083264
30722673,tt0278282
6968018,tt0214557
33215571,tt0381050
669691,tt0048473
30412095,tt0446269
3213278,tt0094077
570231,tt0067148
29143291,tt0043726
14724399,tt0036054
22644876,tt0105277
9769970,tt0075754
31153821,tt0234888
3150514,tt0041598
6724790,tt0047582
3371527,tt0357905
22175784,tt0813789
35168221,tt0087366
26357439,tt0349387
74907,tt0046008
7074043,tt0100157
31342018,tt0014950
3048149,tt0065454
15106289,tt1157709
1388850,tt0087231
690131,tt0109198
8557544,tt0030845
242550,tt0090203
546663,tt0014624
23497557,tt1282024
8077258,tt0331256
35458702,tt2349675
20787867,tt0490951
5154250,tt0095326
15569422,tt0013527
34528472,tt0013381
31730161,tt1517258
13901961,tt0271121
12042360,tt0111475
17018874,tt0022285
20071767,tt0014900
29702692,tt2014389
31322483,tt0044170
27232830,tt0020919
24650587,tt0205725
1542714,tt0090985
20824552,tt1230544
1701236,tt0078239
9915786,tt0050667
4721500,tt0095914
3703666,tt0435670
25917791,tt1400526
8664046,tt0487176
34796529,tt6536898
7983292,tt0440463
36320330,tt1846735
18921630,tt0047390
2259232,tt0091981
25918750,tt0078880
2343037,tt0071231
330874,tt0053619
477031,tt0036400
29587657,tt1702443
26339573,tt0060946
20857500,tt0037175
12845549,tt0374324
12156677,tt0026069
34973164,tt1563676
16785317,tt0338565
25505387,tt0110730
12347192,tt0113317
17941890,tt0068625
19246209,tt1398944
22492204,tt0826713
4892282,tt0289869
33744850,tt0281624
905188,tt0091209
13901972,tt0409301
5561794,tt0077474
14530577,tt0019400
33954251,tt0329279
34012169,tt0273826
24152963,tt0057577
18496202,tt0227034
28822941,tt0079595
19308230,tt1278348
3759090,tt0051364
5645786,tt0843372
9915796,tt0316847
30360643,tt0380630
2533984,tt0117151
20546026,tt0102406
542202,tt0105488
7756743,tt0016938
32858440,tt1801113
16251268,tt0410606
6309266,tt0015002
73979,tt0131424
24460261,tt1392744
25575543,tt0019964
20936194,tt0038566
26106695,tt0055821
21259864,tt1052027
15242514,tt0072248
33408302,tt2051842
28484547,tt0036057
24166435,tt0081192
801064,tt0029426
24529293,tt1294190
18002266,tt0029695
289591,tt0266987
887813,tt0029410
5444284,tt0066415
35159090,tt0116952
277148,tt0119738
17513934,tt0216800
34285249,tt0026721
18991173,tt0077672
17717532,tt0027556
28761811,tt0179723
14665457,tt0080596
3913231,tt0187781
19855417,tt1244093
633692,tt0075223
10021034,tt0067774
561934,tt0049038
32363269,tt0963177
31322547,tt0236390
265975,tt0091954
15062556,tt0011450
3451115,tt0033281
4873584,tt0134628
20948831,tt0039051
6210573,tt0045679
1043108,tt0356721
17792701,tt0104363
4627909,tt0074515
4392928,tt0361498
10095235,tt0298786
21358532,tt0858497
7293394,tt0064976
4710858,tt0072386
9915851,tt0186465
22643959,tt0057863
7677747,tt0337881
16623876,tt0366922
28857934,tt0258897
24162700,tt0022409
21784819,tt0034784
15789343,tt0017970
2686582,tt0119160
18719127,tt0060697
21243421,tt0051397
2466773,tt0068646
33278690,tt0444631
12856213,tt0270066
14407892,tt0031131
7764924,tt0106547
8802748,tt0444698
2828729,tt0201840
19231136,tt0049313
30736552,tt0066842
8430743,tt0338726
15532008,tt1267389
2544175,tt0008907
20689529,tt1252557
22521655,tt0002685
14693181,tt0058425
3104299,tt0089013
19268144,tt0069197
621946,tt0114038
26244289,tt0055458
16682699,tt0099832
14197936,tt0027214
28833991,tt0063174
16301245,tt0048265
26380612,tt0337899
19365620,tt0920467
10677545,tt0214728
20682290,tt1334413
26158831,tt1617128
34762423,tt0012368
26346516,tt1523491
26900968,tt0027586
32098611,tt0496523
12775343,tt0443729
3151903,tt0062824
30238213,tt0365393
11230221,tt0146791
32456589,tt0234979
27271852,tt0151905
2806649,tt0387514
18580167,tt0079701
23917158,tt0220309
1553297,tt0089348
18794273,tt0076411
12821485,tt0082088
9212687,tt0764639
29143402,tt0149252
20570658,tt0450843
1852381,tt0282599
35189883,tt2246549
7889421,tt0061832
14285231,tt0480251
1286830,tt0249639
17845260,tt0785006
14695924,tt0377043
4769950,tt0169140
24531047,tt0041133
476853,tt0174475
14717162,tt0080900
25271596,tt0087202
25644474,tt1446483
33269907,tt2074392
12363445,tt0080663
2118495,tt0024475
29487163,tt2296953
18357497,tt0411665
35849763,tt0185525
23407296,tt0244437
33052515,tt0009245
1855432,tt0063036
28360671,tt0211238
4954774,tt0056937
26972560,tt0025935
11380272,tt0052017
2758234,tt0009950
5514092,tt0031829
18406623,tt0001904
30971426,tt0091387
22399894,tt0081991
9249856,tt0826613
33833301,tt0157210
29836788,tt0079345
3548398,tt0419160
26197151,tt0077450
29330661,tt0042528
2962639,tt0086489
34415528,tt1550312
14196202,tt0093566
32590936,tt0229169
21753290,tt0280791
7123387,tt0072355
18766542,tt0075339
1506585,tt0015634
30463571,tt1621429
31618875,tt0214285
5042396,tt1334470
35968680,tt0382792
28597189,tt1869640
29401751,tt0066392
2442464,tt0120257
15878217,tt0956298
22994368,tt0173369
14918631,tt0250761
30039,tt0025913
33205804,tt0047194
26845296,tt0311923
28360945,tt0452174
23637837,tt0288427
27361225,tt0025151
19869058,tt1235404
11733144,tt0372873
2197909,tt0338450
12185228,tt0073471
12981754,tt0040429
36319731,tt0005101
21777123,tt0087688
35586078,tt1723642
4262697,tt0492890
3521780,tt0123034
10948566,tt0111783
21968789,tt0043302
8727133,tt0860550
21185529,tt0364204
13434802,tt0421932
11685641,tt0016184
10899890,tt0053250
13514560,tt1091722
30843260,tt0108089
8628327,tt0255289
13641778,tt0048950
155785,tt0113198
1487371,tt0349416
34643454,tt0016151
29175852,tt0044536
11470887,tt0826631
34600004,tt0093023
18601855,tt1773740
30505130,tt0062978
31029262,tt0179667
12694305,tt0211941
8323828,tt0071212
5594727,tt0307385
1587590,tt0042093
18792012,tt0107525
161779,tt0185906
5744612,tt0068897
15547528,tt0076851
31322565,tt0295947
3844278,tt0381711
10641008,tt0320523
3317705,tt0207998
18357367,tt0396537
25549734,tt0101616
33152433,tt0248392
26118123,tt0024620
18185435,tt0011785
27562034,tt0137226
1543888,tt0063829
877044,tt0046213
31709439,tt0011020
32639774,tt0417745
32819057,tt0024093
29549545,tt0013841
27495368,tt0047669
2451914,tt0118535
3237184,tt0050737
19134552,tt0068500
20967001,tt0171214
2587544,tt0174221
25236208,tt1541785
17304605,tt28651330
23228817,tt1092026
30048216,tt1532530
23688013,tt0194247
26861668,tt1618435
15726729,tt0035980
8233233,tt0044851
15913956,tt0002844
35808163,tt2404187
11796155,tt0462069
15299190,tt1179782
3550357,tt0047795
28799682,tt0073638
29570727,tt0377127
14149948,tt0147363
11250843,tt0787495
15530875,tt0019693
28197079,tt0021493
7757030,tt0041428
28809555,tt1478291
2648235,tt0091859
22074076,tt0404388
27935844,tt0070580
31087319,tt0246271
26538665,tt0068694
18688831,tt0055488
6335006,tt0060708
23463189,tt0345683
10641005,tt0362445
14714119,tt0046826
7259043,tt0161879
441315,tt0108399
3904503,tt0034241
33175293,tt1395135
31322641,tt0230585
9857845,tt0200006
32556541,tt0005733
25996514,tt0038055
11028491,tt0097648
1163257,tt0097637
5823180,tt0109871
21819423,tt0034749
9857847,tt0192735
13140328,tt0039233
26695726,tt0028854
31091116,tt0113490
1471306,tt0310924
246775,tt0159356
33709712,tt0255526
16179810,tt13684186
30232900,tt0026319
35545242,tt0015951
26639272,tt0043356
15897353,tt13569874
70091,tt0245429
26017318,tt0120833
21534148,tt0436400
5055043,tt0085390
6952880,tt0070928
6790254,tt0479506
33622703,tt1784575
7483515,tt0340195
7217617,tt0089537
30150089,tt0091173
23687614,tt0043598
573469,tt0420627
1133816,tt0048960
10542206,tt0880578
2940002,tt0147467
22863450,tt1400357
13568850,tt0013953
35936103,tt0364555
14359282,tt0077891
22645038,tt0149556
15027588,tt0221842
4586658,tt0057621
33243299,tt1262414
31582706,tt2049596
2381687,tt0049769
1575815,tt0127919
32171961,tt0325379
36412960,tt0056665
13396095,tt0040218
22142761,tt0098093
20291261,tt0460749
31153753,tt0234709
3583781,tt0037458
7259295,tt29133846
15615865,tt0898367
15025581,tt0150337
32546276,tt1895476
14289904,tt1105726
15192508,tt0884868
1078863,tt0120902
16179818,tt5289552
31325527,tt0042557
21031066,tt0041710
5948132,tt0007755
4271558,tt0481348
4171266,tt0246135
14837159,tt0003011
1164769,tt0047463
26733660,tt0997263
30147648,tt0105877
10986762,tt8479684
26524509,tt0779744
31164922,tt0036461
34167034,tt3174012
26009477,tt0066913
28858027,tt0079878
10621311,tt0092855
9797054,tt0034628
36087493,tt0099025
22833808,tt1424366
21861221,tt0059281
5983570,tt0096842
24817014,tt0076417
10706180,tt0234230
26245382,tt0254845
27580012,tt0119694
22451514,tt3411766
11181404,tt0758738
4971260,tt0372803
27047203,tt0065756
5420277,tt0796302
273593,tt0048227
1631192,tt0088807
30067448,tt0076091
10916155,tt0446298
34124221,tt0059861
18044397,tt0060668
2564119,tt0089444
5064685,tt0423470
13787959,tt1160315
10637508,tt0165795
180991,tt0033373
22134083,tt0068868
27044474,tt0016972
32943858,tt0193503
21899284,tt0109785
34163127,tt0023587
3090779,tt0037824
9140995,tt0178574
34203491,tt0075069
32639879,tt0236638
1269708,tt0208993
20568913,tt0137201
219033,tt0050500
8275921,tt0387923
1971256,tt0027067
25933357,tt0099286
24007485,tt0034220
24124394,tt1201658
36354068,tt0045702
11041671,tt0158579
16593308,tt0324992
29449838,tt1841762
2110936,tt0100232
17515050,tt0186669
12142812,tt0097307
23266489,tt0920453
31705653,tt1691453
29346238,tt0051989
2087175,tt0044905
206721,tt0055471
26465270,tt1440230
3541686,tt0071630
21210395,tt1173745
6052674,tt0458076
15592801,tt0014875
2058829,tt0094882
5694780,tt0178965
6696498,tt0043913
16993825,tt0033900
23813724,tt0098912
5886767,tt0171824
21276522,tt1078917
16462071,tt0075868
14934916,tt0221963
3423769,tt0083702
16993821,tt0014777
2215047,tt0200208
24776067,tt1224373
6170213,tt0110438
33529082,tt0021828
873469,tt0366551
12462445,tt0101561
19763263,tt0125554
34460768,tt0169956
20581398,tt0284039
940565,tt0265343
6013531,tt0024404
1946068,tt0457278
24294117,tt0192224
464189,tt0070909
2018332,tt0040843
23393940,tt0305186
5479828,tt0209111
9161616,tt0021534
13810532,tt0012157
13263490,tt0890885
29504916,tt1525366
26953760,tt1615480
5329389,tt0064356
871130,tt0350028
31304479,tt0042344
1339563,tt0114558
24668730,tt0050943
13095832,tt0005864
29829393,tt1715873
32109227,tt0100776
35508293,tt1545319
22643131,tt0006318
431333,tt0259446
14579825,tt1117563
13032457,tt0276808
10276138,tt0020713
4781134,tt0058371
15385293,tt0398768
5420601,tt0081401
30975806,tt1836097
32088645,tt0086925
27425045,tt0357829
34652840,tt0238363
23171807,tt0045056
34142463,tt0027847
2849958,tt0061847
33002395,tt0359076
10791908,tt0155257
32701850,tt0029880
29266711,tt1640484
1128463,tt0338325
23866355,tt0319845
27194977,tt0075677
29504548,tt0034567
1819112,tt0082753
17490242,tt0039267
6745617,tt0471711
31317179,tt1453403
29854616,tt0972789
32558673,tt1935094
22575087,tt1393020
4613833,tt0117662
592766,tt0101393
9718353,tt0109340
9524860,tt0419887
32977321,tt0351682
32923055,tt1309374
29836929,tt0116497
31029399,tt0049082
19027217,tt0099598
1833819,tt0058003
18813111,tt0229608
14624892,tt0023362
22285601,tt1057899
2302460,tt0115770
23927178,tt0783530
1885523,tt0063678
18097760,tt0039092
5018115,tt0019062
31070699,tt0032231
5035407,tt0196106
9497885,tt0225009
29016471,tt0160586
10792021,tt0361771
29029613,tt0425357
32875077,tt1615040
7662526,tt0385965
9735679,tt0070194
23672917,tt1121786
28821317,tt1499443
14038231,tt0123790
2047450,tt0314942
187642,tt0046094
6343570,tt0827782
14876881,tt0037651
26392428,tt0092108
7218457,tt0012949
31640956,tt0032733
15057339,tt0221922
30047048,tt1077012
5465083,tt0044760
8753259,tt0304718
33963948,tt0281372
19929494,tt0161836
21392087,tt0344504
9471180,tt0420318
31028228,tt0049445
15022609,tt0009143
29881508,tt0120523
31141823,tt0322165
10619849,tt0085886
13665528,tt0131967
585824,tt0068638
4568016,tt0278522
28492589,tt0182264
7299851,tt0321990
468342,tt0318374
18860163,tt0005509
14883225,tt0091065
20795591,tt0154627
10195064,tt0103881
6921049,tt0379382
30268788,tt0266659
14624875,tt1194624
18957278,tt1623702
692739,tt0097368
32189232,tt0321421
32049469,tt1039885
27556114,tt0044714
21563944,tt0212384
4102772,tt0097707
18878136,tt0843838
7623040,tt1337029
32839713,tt0053098
14436185,tt0238435
22236794,tt0442367
28722788,tt0157524
9622584,tt0893509
18901478,tt1234541
8908715,tt0233657
77685,tt0037280
9750356,tt0213905
20993667,tt0960741
113651,tt0112817
433062,tt0103885
6703160,tt0048528
13198620,tt0373900
17882809,tt0028526
14262577,tt0019258
23666659,tt0059627
36025431,tt2498312
976989,tt0112887
12218259,tt0148266
13152896,tt0017078
2167778,tt0406038
16074507,tt0478304
21565991,tt1262141
16167793,tt8982398
574342,tt0096252
28354350,tt0024602
27763708,tt0063684
19492338,tt0032891
21715654,tt0409909
32865617,tt1745958
13522603,tt0011846
17256731,tt0137485
3579131,tt0023104
31029303,tt0180323
31156551,tt0277799
4980155,tt0118751
23687755,tt0044183
6772810,tt0095562
34711766,tt2199665
24528769,tt0206826
8732946,tt0127702
4590353,tt0079664
3230447,tt0389128
34830466,tt1822273
17006384,tt0021768
34515901,tt0004978
23876932,tt0099218
7251829,tt0003614
34444042,tt2194497
3649186,tt0043824
28539310,tt0219073
9625555,tt0423277
32415282,tt0011714
23498393,tt0012790
29718322,tt1820526
8347090,tt0090257
9633871,tt0070930
919477,tt0130623
11941952,tt0068643
19853830,tt0052130
31026264,tt0154370
21060939,tt0197836
36122325,tt1946209
31917188,tt0036912
33408737,tt0004591
36467334,tt0030402
23536244,tt0984056
25512267,tt0096854
8924330,tt0128137
24314246,tt1160602
12514161,tt0901507
23059925,tt0317197
11961996,tt1346649
18089561,tt0890882
12030404,tt0233449
26694308,tt0322788
31506374,tt0373964
14706271,tt0011909
20713272,tt0808462
21250704,tt0172655
4829921,tt0127626
23690961,tt0031958
524250,tt0159730
12242917,tt0146664
1892349,tt0144039
26180482,tt0055402
33404579,tt3282088
18585467,tt0029737
32426892,tt0041711
2949827,tt0109127
12200509,tt0307913
36097069,tt0049285
24820248,tt0027451
10172769,tt0017438
9391850,tt0037538
23718902,tt0265580
24218125,tt0070277
61522,tt0028597
22643775,tt0432185
13954807,tt0023086
28233355,tt0281241
33983976,tt0119687
20929984,tt1452603
44210,tt0029146
24790580,tt1533748
28697816,tt1714893
30726988,tt1288571
6749717,tt0101812
24577510,tt0017511
33105965,tt0030928
22643829,tt0201007
22088774,tt0054867
9068066,tt0098168
4277910,tt0101732
26342592,tt0053911
32823506,tt0047038
10306333,tt0059831
36683360,tt2247692
14145266,tt0404705
9683846,tt1050739
9878685,tt0199436
9918866,tt0057264
21017998,tt0174882
18082866,tt0021149
26526438,tt4771812
2001498,tt0058092
22871566,tt1360832
31026314,tt0046669
9651851,tt0028677
15105811,tt0479468
32655855,tt0026995
5065020,tt0401504
7634531,tt0051519
32071337,tt0264787
30209823,tt0234436
22643439,tt0219548
4616225,tt0306359
35895635,tt1811319
14398843,tt0010024
22412095,tt0261375
15119780,tt0221927
24051246,tt0030911
26198265,tt0057616
26742963,tt0057103
22062835,tt1023114
31581596,tt1227189
33626986,tt0924134
31123426,tt0051777
16723515,tt1073548
26284204,tt0032359
22120660,tt0067437
4041420,tt0029546
4634823,tt0058374
33505908,tt2363047
20654626,tt0024150
1784755,tt0078350
1211241,tt0247745
10585869,tt0121180
14059507,tt0026842
3907848,tt0427617
22576113,tt1313049
13432810,tt0355183
3404221,tt0001264
26950194,tt0304292
73170,tt0103639
2719764,tt0236216
21369216,tt0063528
17511234,tt0103010
13380578,tt0098014
9200786,tt0483658
30508863,tt1702425
3024499,tt0164085
1873693,tt0120265
17594673,tt0049506
6810072,tt0299108
29417291,tt0047247
16139940,tt0015973
30520433,tt0019501
3375262,tt0120449
26008677,tt0063091
11445288,tt0063218
20581332,tt0255593
17698961,tt0152771
1606381,tt0078780
21082409,tt0270685
29837406,tt0041102
9170541,tt0029664
33818095,tt0159258
22649123,tt1426374
1470252,tt0363029
18813698,tt0281594
24217070,tt0145037
36438666,tt0026789
20395785,tt0046420
15371204,tt0314932
17061845,tt0021702
13009485,tt0309282
15429977,tt0277707
33435278,tt0423100
640040,tt0364146
26726510,tt0053213
23416118,tt1301716
6571060,tt0014569
10182598,tt0155775
1012926,tt0054159
31531583,tt1977713
11993026,tt0092962
5798976,tt0007761
6615637,tt0497122
241171,tt0090305
12319656,tt0064782
25833783,tt0248803
12498480,tt0882978
15672797,tt0025644
33747875,tt0039974
2492402,tt0387678
17472914,tt0034511
14503106,tt0950508
11777954,tt0443456
9998323,tt0188610
15148870,tt0013472
35241492,tt0231708
8575331,tt0102469
180190,tt0017162
26297740,tt0080854
6043783,tt0395543
4386957,tt0086192
11461400,tt0126859
2606345,tt0436058
24626370,tt1091207
20751121,tt0095937
2020750,tt0089346
18581839,tt0034814
17605283,tt0113653
7090669,tt0095428
31026229,tt0100657
15099972,tt0102706
5566309,tt0020595
7287443,tt0246240
19247503,tt0284456
8604295,tt0392794
20387662,tt0143218
14284023,tt0772185
27525441,tt0075307
3845326,tt2491250
28074353,tt0070452
26628884,tt0073411
18071506,tt0062819
24582869,tt0017460
6833084,tt0484111
32358805,tt0088248
24808148,tt0035016
5566319,tt0020556
28857919,tt0049622
10468204,tt0493828
25168776,tt0177215
1191886,tt0101206
32220248,tt0026006
19670269,tt0388315
23429308,tt0037467
9998331,tt0075064
4184687,tt0291855
22644814,tt0289388
7145079,tt0031855
32726414,tt0102208
31654774,tt1791680
9682788,tt0439784
25513116,tt0094982
26063060,tt0207222
6043780,tt0087928
12287154,tt0087022
1701434,tt0055409
8168564,tt0088740
20485724,tt0077624
26736753,tt0075456
2942947,tt0042935
8356148,tt0245872
17286793,tt0026185
11921392,tt0077538
7376512,tt0061433
25382860,tt1521787
27863441,tt1554970
20902959,tt0230267
29823709,tt0062938
21939688,tt1057500
3520031,tt0095638
9854769,tt0061181
4457360,tt0095515
16295408,tt0044874
4058305,tt0058480
2847362,tt0127759
31322550,tt0236771
28492551,tt0182479
36059907,tt0361917
2652478,tt0062133
2244516,tt0091216
9161448,tt0025501
34296281,tt1941638
33524046,tt1512310
8070699,tt0078122
27498421,tt0085529
2510440,tt0052046
29406237,tt1504429
27225611,tt0056942
1284106,tt0158466
11770563,tt0062844
16987257,tt0076294
25085128,tt0136484
29801241,tt0299502
18908205,tt0050841
36082914,tt0775452
33408943,tt2036449
24577134,tt0026637
4905605,tt0299117
26736966,tt0010905
10402747,tt0492869
15929412,tt0012700
12700168,tt0499428
8968843,tt0316842
9509553,tt0070068
15107077,tt0050494
23591192,tt0259478
4357997,tt0045070
2553318,tt0042958
18198534,tt0054697
28740295,tt0093840
4777503,tt0479341
22277856,tt0096852
9693992,tt0181543
3455590,tt0097354
11635128,tt0031470
2831557,tt0086610
7273232,tt0035489
35495709,tt1921162
20581349,tt0230828
7259925,tt0780154
9919126,tt0178335
28467337,tt0055005
31280344,tt0013367
28846085,tt1420543
31155528,tt0156129
2666942,tt0029551
19200935,tt0050363
2772791,tt0063611
20481209,tt0051840
7320866,tt0211387
27808552,tt0090197
28379498,tt0232090
13275151,tt0017231
20546643,tt0034203
31026347,tt0271069
26304712,tt0046020
35782751,tt0004749
2938845,tt0321353
8985051,tt0188630
10393294,tt0024664
4871676,tt0399837
2777146,tt0055508
35881515,tt0189716
3576558,tt0101055
11390255,tt0889209
22950949,tt1484922
34031098,tt0028981
35887898,tt1800308
482817,tt0382680
9281317,tt0425638
18406758,tt0001741
1289049,tt0366777
33262964,tt1731697
